SubClass	Sub Library	Super Class/Interface	Super Class/Interface Visibility	Super Library	Count
org.h2.jdbc.JdbcResultSet	com.h2database:h2:1.4.199	java.sql.ResultSet	public	java.sql	1
org.h2.jdbc.JdbcPreparedStatement	com.h2database:h2:1.4.199	java.sql.PreparedStatement	public	java.sql	1
org.h2.jdbc.JdbcStatement	com.h2database:h2:1.4.199	java.sql.Statement	public	java.sql	1
com.fasterxml.jackson.databind.AnnotationIntrospector	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.core.Versioned	public	com.fasterxml.jackson.core:jackson-core:2.13.0	1
org.h2.jdbc.JdbcDatabaseMetaData	com.h2database:h2:1.4.199	java.sql.DatabaseMetaData	public	java.sql	1
com.fasterxml.jackson.databind.MappingJsonFactory	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.core.JsonFactory	public	com.fasterxml.jackson.core:jackson-core:2.13.0	1
com.fasterxml.jackson.databind.ObjectMapper	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.core.ObjectCodec	public	com.fasterxml.jackson.core:jackson-core:2.13.0	1
org.owasp.dependencycheck.dependency.VulnerableSoftwareBuilder	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	us.springett.parsers.cpe.CpeBuilder	public	us.springett:cpe-parser:2.0.2	1
org.h2.jdbc.JdbcSQLTimeoutException	com.h2database:h2:1.4.199	java.sql.SQLTimeoutException	public	java.sql	1
com.fasterxml.jackson.databind.deser.impl.PropertyBasedObjectIdGenerator	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.annotation.ObjectIdGenerators$PropertyGenerator	public	com.fasterxml.jackson.core:jackson-annotations:2.13.0	1
org.apache.lucene.analysis.miscellaneous.PerFieldAnalyzerWrapper	org.apache.lucene:lucene-analyzers-common:8.10.1	org.apache.lucene.analysis.DelegatingAnalyzerWrapper	public	org.apache.lucene:lucene-core:8.10.1	1
java.sql.SQLPermission	java.sql	java.security.BasicPermission	public	java.security	1
org.h2.jdbc.JdbcSQLFeatureNotSupportedException	com.h2database:h2:1.4.199	java.sql.SQLFeatureNotSupportedException	public	java.sql	1
javax.xml.parsers.FactoryFinder$1	javax.xml.parsers	java.security.PrivilegedAction	public	java.security	1
org.h2.jdbc.JdbcSQLTransactionRollbackException	com.h2database:h2:1.4.199	java.sql.SQLTransactionRollbackException	public	java.sql	1
org.h2.Driver	com.h2database:h2:1.4.199	java.sql.Driver	public	java.sql	1
javax.xml.datatype.FactoryFinder$1	javax.xml.datatype	java.security.PrivilegedAction	public	java.security	1
javax.xml.parsers.SecuritySupport$2	javax.xml.parsers	java.security.PrivilegedAction	public	java.security	1
javax.xml.parsers.SecuritySupport$5	javax.xml.parsers	java.security.PrivilegedAction	public	java.security	1
org.owasp.dependencycheck.xml.pom.Model$PropertyLookup	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	org.apache.commons.text.lookup.StringLookup	public	org.apache.commons:commons-text:1.9	1
java.sql.DriverManager$2	java.sql	java.security.PrivilegedAction	public	java.security	1
org.owasp.dependencycheck.data.lucene.SearchFieldAnalyzer	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	org.apache.lucene.analysis.Analyzer	public	org.apache.lucene:lucene-core:8.10.1	1
java.sql.DriverManager$1	java.sql	java.security.PrivilegedAction	public	java.security	1
org.owasp.dependencycheck.xml.hints.HintErrorHandler	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	org.xml.sax.ErrorHandler	public	org.xml.sax	1
org.h2.jdbc.JdbcSQLSyntaxErrorException	com.h2database:h2:1.4.199	java.sql.SQLSyntaxErrorException	public	java.sql	1
org.h2.jdbc.JdbcSQLException	com.h2database:h2:1.4.199	java.sql.SQLException	public	java.sql	1
org.h2.jdbc.JdbcSQLInvalidAuthorizationSpecException	com.h2database:h2:1.4.199	java.sql.SQLInvalidAuthorizationSpecException	public	java.sql	1
com.fasterxml.jackson.databind.JavaType	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.core.type.ResolvedType	public	com.fasterxml.jackson.core:jackson-core:2.13.0	1
org.h2.jdbc.JdbcSQLNonTransientConnectionException	com.h2database:h2:1.4.199	java.sql.SQLNonTransientConnectionException	public	java.sql	1
com.fasterxml.jackson.databind.ObjectMapper	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.core.Versioned	public	com.fasterxml.jackson.core:jackson-core:2.13.0	1
com.fasterxml.jackson.databind.ser.impl.PropertyBasedObjectIdGenerator	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.annotation.ObjectIdGenerators$PropertyGenerator	public	com.fasterxml.jackson.core:jackson-annotations:2.13.0	1
com.fasterxml.jackson.databind.node.TreeTraversingParser	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.core.base.ParserMinimalBase	public	com.fasterxml.jackson.core:jackson-core:2.13.0	1
org.h2.jdbc.JdbcSavepoint	com.h2database:h2:1.4.199	java.sql.Savepoint	public	java.sql	1
org.owasp.dependencycheck.xml.assembly.GrokErrorHandler	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	org.xml.sax.ErrorHandler	public	org.xml.sax	1
com.fasterxml.jackson.databind.DatabindException	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.core.JsonProcessingException	public	com.fasterxml.jackson.core:jackson-core:2.13.0	1
com.fasterxml.jackson.databind.JsonNode	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.core.TreeNode	public	com.fasterxml.jackson.core:jackson-core:2.13.0	1
org.h2.jdbc.JdbcSQLNonTransientException	com.h2database:h2:1.4.199	java.sql.SQLNonTransientException	public	java.sql	1
com.fasterxml.jackson.databind.util.TokenBuffer	com.fasterxml.jackson.core:jackson-databind:2.13.0	com.fasterxml.jackson.core.JsonGenerator	public	com.fasterxml.jackson.core:jackson-core:2.13.0	1
javax.xml.datatype.SecuritySupport$5	javax.xml.datatype	java.security.PrivilegedAction	public	java.security	1
org.h2.jdbc.JdbcBatchUpdateException	com.h2database:h2:1.4.199	java.sql.BatchUpdateException	public	java.sql	1
org.h2.jdbc.JdbcConnection	com.h2database:h2:1.4.199	java.sql.Connection	public	java.sql	1
org.h2.jdbc.JdbcSQLIntegrityConstraintViolationException	com.h2database:h2:1.4.199	java.sql.SQLIntegrityConstraintViolationException	public	java.sql	1
org.owasp.dependencycheck.dependency.VulnerableSoftware	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	us.springett.parsers.cpe.Cpe	public	us.springett:cpe-parser:2.0.2	1
